01,32,北,130.99,false,true ,182
01,31,北,130.99,true ,true ,185
01,30,北,130.99,true ,true ,186
01,29,北,130.99,true ,true ,186
01,28,北,130.99,true ,true ,186
01,27,北,130.99,true ,true ,186
01,26,北,130.99,true ,true ,187
01,25,北,130.99,true ,true ,187
01,24,北,130.99,true ,true ,187
01,23,北,130.99,true ,true ,187
01,22,北,130.99,true ,true ,187
01,21,北,130.99,true ,true ,188
01,20,北,130.99,true ,true ,188
01,19,北,130.99,true ,true ,188
01,18,北,130.99,true ,true ,188
01,17,北,130.99,true ,true ,188
01,16,北,130.99,true ,true ,188
01,15,北,130.99,true ,true ,188
01,14,北,130.99,true ,true ,188
01,13,北,130.99,true ,true ,188
01,12,北,130.99,true ,true ,188
01,11,北,130.99,true ,true ,188
01,10,北,130.99,true ,true ,188
01,9 ,北,130.99,true ,true ,188
01,8 ,北,130.99,true ,true ,188
01,7 ,北,130.99,true ,true ,188
01,6 ,北,130.99,true ,true ,187
01,5 ,北,130.99,true ,true ,187
01,4 ,北,130.99,true ,true ,187
01,3 ,北,130.99,true ,true ,182
01,2 ,北,130.99,true ,true ,181

02,32,东,138.24,false,false,185
02,31,东,138.24,false,false,189
02,30,东,138.24,false,false,189
02,29,东,138.24,false,false,189
02,28,东,138.24,false,false,189
02,27,东,138.24,false,false,189
02,26,东,138.24,false,false,190
02,25,东,138.24,false,false,190
02,24,东,138.24,false,false,190
02,23,东,138.24,false,false,190
02,22,东,138.24,false,false,190
02,21,东,138.24,false,false,190
02,20,东,138.24,false,false,190
02,19,东,138.24,false,false,190
02,18,东,138.24,false,false,190
02,17,东,138.24,false,false,190
02,16,东,138.24,false,false,191
02,15,东,138.24,false,false,191
02,14,东,138.24,false,false,191
02,13,东,138.24,false,false,191
02,12,东,138.24,false,false,191
02,11,东,138.24,false,false,191
02,10,东,138.24,false,false,190
02,9 ,东,138.24,false,false,190
02,8 ,东,138.24,false,false,190
02,7 ,东,138.24,false,false,190
02,6 ,东,138.24,false,false,190
02,5 ,东,138.24,false,false,190
02,4 ,东,138.24,false,false,190
02,3 ,东,138.24,false,false,185
02,2 ,东,138.24,false,false,184

03,32,南,115.09,false,false,159
03,31,南,115.09,false,false,161
03,30,南,115.09,false,false,162
03,29,南,115.09,false,false,162
03,28,南,115.09,false,false,163
03,27,南,115.09,false,false,163
03,26,南,115.09,false,false,163
03,25,南,115.09,false,false,163
03,24,南,115.09,false,false,163
03,23,南,115.09,false,false,163
03,22,南,115.09,false,false,163
03,21,南,115.09,false,false,163
03,20,南,115.09,false,false,163
03,19,南,115.09,false,false,163
03,18,南,115.09,false,false,164
03,17,南,115.09,false,false,164
03,16,南,115.09,false,false,164
03,15,南,115.09,false,false,164
03,14,南,115.09,false,false,164
03,13,南,115.09,false,false,163
03,12,南,115.09,false,false,163
03,11,南,115.09,false,false,163
03,10,南,115.09,false,false,163
03,9 ,南,115.09,false,false,163
03,8 ,南,115.09,false,false,163
03,7 ,南,115.09,false,false,163
03,6 ,南,115.09,false,false,163
03,5 ,南,115.09,false,false,163
03,4 ,南,115.09,false,false,163
03,3 ,南,115.09,false,false,158
03,2 ,南,115.09,false,false,156

04,32,西,137.64,false,false,184
04,31,西,137.64,false,false,187
04,30,西,137.64,false,false,188
04,29,西,137.64,false,false,188
04,28,西,137.64,false,false,188
04,27,西,137.64,false,false,188
04,26,西,137.64,false,false,189
04,25,西,137.64,false,false,189
04,24,西,137.64,false,false,189
04,23,西,137.64,false,false,189
04,22,西,137.64,false,false,189
04,21,西,137.64,false,false,190
04,20,西,137.64,false,false,190
04,19,西,137.64,false,false,190
04,18,西,137.64,false,false,190
04,17,西,137.64,false,false,190
04,16,西,137.64,false,false,190
04,15,西,137.64,false,false,190
04,14,西,137.64,false,false,190
04,13,西,137.64,false,false,190
04,12,西,137.64,false,false,190
04,11,西,137.64,false,false,190
04,10,西,137.64,false,false,190
04,9 ,西,137.64,false,false,190
04,8 ,西,137.64,false,false,190
04,7 ,西,137.64,false,false,190
04,6 ,西,137.64,false,false,189
04,5 ,西,137.64,false,false,189
04,4 ,西,137.64,false,false,189
04,3 ,西,137.64,false,false,184
04,2 ,西,137.64,false,false,183
